birga_x,valin_x,valout_x,direction_x,rates_x,volume_x,Com_x,birga_y,valin_y,valout_y,direction_y,rates_y,volume_y,Com_y,Bal1,Bal2,volume,Vol1,Vol2,Vol3,Vol4,profit,percent,regim,min_A,new_kurs,min_kurs,My_kurs,0_kurs,prof,per,New_per,timed,b1,b2,val1,val2,val3,kurs1,kurs2,rep1,rep2
hot,USDT,PZM,buy,0.01512407,30.47,0.06,live,PZM,USD,sell,0.015,153.70142376,0.18,60278.315974175595,800.0,153.70142376,2.2582442627280432,153.70142376,153.70142376,2.3013714179584803,-0.02461442874265085,-1.0582363937235768,10,100,0.01468357,0.01512407,0.014683599367139998,0.01485,0.043127155230437086,1.9097648532642733,1.0
hot,USDT,PZM,buy,0.01479,6.55,0.06,alfa,PZM,USD,sell,0.015,14580.35465873,0.2,3522.992533818256,2885.77619717,2885.77619717,42.454881219414695,2885.77619717,2885.77619717,43.2000696716349,0.4938313375169088,1.1563447327141132,5,455,0.01470148,0.01479,0.014702950148,0.014998500000000001,0.7451884522202049,1.7552479969710266,0.01
hot,USDT,PZM,buy,0.01479,6.55,0.06,alfa,PZM,USD,sell,0.015,15080.35465873,0.2,3523.0422044712645,3385.77619717,3385.77619717,49.8107671784591,3385.77619717,3385.77619717,50.685069671634906,0.5793943375169164,1.15634473271413,5,455,0.01470148,0.01479,0.014702950148,0.014998500000000001,0.8743024931758114,1.7552479969710395,0.01
